Node,City,Latitude,Longitude
ANTFELPD05NP002,ANTIPOLO CITY,14.613915,121.135128
ANTFELPD05NP007,ANTIPOLO CITY,14.614139,121.135733
ANTFELPD06NP002,ANTIPOLO CITY,14.614368,121.135513
ANTFELPD06NP004,ANTIPOLO CITY,14.61446,121.135136
ANTFELPD08NP001,ANTIPOLO CITY,14.639858,121.132198
ANTFELPD08NP002,ANTIPOLO CITY,14.639974,121.132064
ANTFELPD08NP003,ANTIPOLO CITY,14.639974,121.132064
ANTFELPD08NP006,ANTIPOLO CITY,14.640197,121.132476
ANTFELPD09NP001,ANTIPOLO CITY,14.640208,121.132877
ANTFELPD09NP002,ANTIPOLO CITY,14.640208,121.132877
ANTFELPD09NP005,ANTIPOLO CITY,14.640834,121.132446
ANTFELPD09NP006,ANTIPOLO CITY,14.640834,121.132446
ANTFELPD10NP001,ANTIPOLO CITY,14.640973,121.131851
ANTFELPD10NP002,ANTIPOLO CITY,14.640973,121.131851
ANTFELPD10NP003,ANTIPOLO CITY,14.641386,121.132266
ANTFELPD10NP004,ANTIPOLO CITY,14.64153,121.132155
ANTFELPD11NP001,ANTIPOLO CITY,14.641858,121.131668
ANTFELPD11NP002,ANTIPOLO CITY,14.641858,121.131668
ANTFELPD11NP005,ANTIPOLO CITY,14.642461,121.131855
ANTFELPD11NP006,ANTIPOLO CITY,14.642461,121.131855
ANTFELPD12NP001,ANTIPOLO CITY,14.642682,121.131762
ANTFELPD12NP002,ANTIPOLO CITY,14.642765,121.131548
ANTFELPD12NP005,ANTIPOLO CITY,14.642986,121.131448
ANTFELPD12NP006,ANTIPOLO CITY,14.642986,121.131448
ANTFELPD13NP001,ANTIPOLO CITY,14.643583,121.131405
ANTFELPD13NP002,ANTIPOLO CITY,14.643583,121.131405
ANTFELPD13NP005,ANTIPOLO CITY,14.643566,121.131823
ANTFELPD13NP006,ANTIPOLO CITY,14.643566,121.131823
ANTFELPD14NP001,ANTIPOLO CITY,14.643549,121.130469
ANTFELPD14NP002,ANTIPOLO CITY,14.643549,121.130469
ANTFELPD14NP004,ANTIPOLO CITY,14.643448,121.129901
ANTFELPD14NP005,ANTIPOLO CITY,14.643448,121.129901
ANTFELPD15NP004,ANTIPOLO CITY,14.643241,121.128922
ANTFELPD15NP005,ANTIPOLO CITY,14.643241,121.128922
ANTFELPD15NP006,ANTIPOLO CITY,14.643241,121.128922
ANTFELPD16NP001,ANTIPOLO CITY,14.634012,121.13834
ANTFELPD16NP004,ANTIPOLO CITY,14.634924,121.137892
ANTFELPD16NP005,ANTIPOLO CITY,14.635313,121.138088
ANTFELPD16NP008,ANTIPOLO CITY,14.635904,121.138149
ANTFELPD17NP002,ANTIPOLO CITY,14.635588,121.137675
ANTFELPD17NP003,ANTIPOLO CITY,14.636392,121.137544
ANTFELPD17NP006,ANTIPOLO CITY,14.63569,121.137318
ANTFELPD17NP008,ANTIPOLO CITY,14.636571,121.138163
ANTFELPD18NP001,ANTIPOLO CITY,14.623666,121.175147
ANTFELPD19NP002,ANTIPOLO CITY,14.625024,121.175199
ANTFELPD19NP003,ANTIPOLO CITY,14.625024,121.175199
ANTFELPD19NP004,ANTIPOLO CITY,14.625559,121.175113
ANTFELPD19NP005,ANTIPOLO CITY,14.625563,121.17536
ANTFELPD19NP007,ANTIPOLO CITY,14.625274,121.17541
ANTFELPD19NP008,ANTIPOLO CITY,14.624975,121.175461
ANTFELPD21NP002,ANTIPOLO CITY,14.625541,121.174776
ANTFELPD21NP004,ANTIPOLO CITY,14.62553,121.17446
ANTFELPD22NP001,ANTIPOLO CITY,14.625321,121.138682
ANTFELPD22NP002,ANTIPOLO CITY,14.625685,121.138793
ANTFELPD22NP003,ANTIPOLO CITY,14.625824,121.138579
ANTFELPD22NP005,ANTIPOLO CITY,14.6262665,121.1378174
ANTFELPD22NP006,ANTIPOLO CITY,14.626613,121.13776
ANTFELPD22NP008,ANTIPOLO CITY,14.625218,121.1386
ANTFELPD23NP001,ANTIPOLO CITY,14.626623,121.138031
ANTFELPD23NP003,ANTIPOLO CITY,14.626136,121.138895
ANTFELPD23NP005,ANTIPOLO CITY,14.625841,121.139446
ANTFELPD24NP001,ANTIPOLO CITY,14.630682,121.139188
ANTFELPD24NP002,ANTIPOLO CITY,14.630709,121.139497
ANTFELPD24NP004,ANTIPOLO CITY,14.63067,121.139713
ANTFELPD24NP005,ANTIPOLO CITY,14.630241,121.139577
ANTFELPD25NP001,ANTIPOLO CITY,14.629457,121.139483
ANTFELPD25NP003,ANTIPOLO CITY,14.629366,121.139854
ANTFELPD25NP004,ANTIPOLO CITY,14.62939,121.140283
ANTFELPD25NP006,ANTIPOLO CITY,14.629251,121.140647
ANTFELPD26NP001,ANTIPOLO CITY,14.630627,121.139978
ANTFELPD26NP003,ANTIPOLO CITY,14.630035,121.139998
ANTFELPD26NP005,ANTIPOLO CITY,14.630443,121.140561
ANTFELPD26NP006,ANTIPOLO CITY,14.630262,121.140955
ANTFELPD27NP001,ANTIPOLO CITY,14.629828,121.140673
ANTFELPD27NP003,ANTIPOLO CITY,14.629192,121.141242
ANTFELPD27NP005,ANTIPOLO CITY,14.628839,121.141381
ANTFELPD28NP001,ANTIPOLO CITY,14.629969,121.141264
ANTFELPD28NP004,ANTIPOLO CITY,14.62933,121.141738
ANTFELPD28NP005,ANTIPOLO CITY,14.628921,121.14192
ANTFELPD28NP006,ANTIPOLO CITY,14.628921,121.14192
ANTFELPD29NP002,ANTIPOLO CITY,14.617797,121.130652
ANTFELPD29NP004,ANTIPOLO CITY,14.616429,121.13128
ANTFELPD29NP006,ANTIPOLO CITY,14.616168,121.130044
ANTFELPD29NP008,ANTIPOLO CITY,14.615687,121.131518
ANTFELPD30NP002,ANTIPOLO CITY,14.617241,121.129658
ANTFELPD30NP004,ANTIPOLO CITY,14.616294,121.129395
ANTFELPD30NP006,ANTIPOLO CITY,14.616005,121.128232
ANTFELPD31NP002,ANTIPOLO CITY,14.627108,121.13863
ANTFELPD31NP004,ANTIPOLO CITY,14.627665,121.13841
ANTFELPD31NP006,ANTIPOLO CITY,14.628451,121.13833
ANTFELPD31NP008,ANTIPOLO CITY,14.627302,121.13605
ANTFELPD32NP002,ANTIPOLO CITY,14.629008,121.13885
ANTFELPD32NP005,ANTIPOLO CITY,14.626963,121.13957
ANTFELPD32NP008,ANTIPOLO CITY,14.627932,121.14041
ANTFELPD33NP001,ANTIPOLO CITY,14.634894,121.141955
ANTFELPD33NP004,ANTIPOLO CITY,14.635423,121.141832
ANTFELPD33NP005,ANTIPOLO CITY,14.63465,121.13983
ANTFELPD33NP008,ANTIPOLO CITY,14.634894,121.141955
ANTFELPD44NP002,ANTIPOLO CITY,14.624771,121.128858
ANTFELPD44NP004,ANTIPOLO CITY,14.625276,121.128275
ANTFELPD44NP007,ANTIPOLO CITY,14.625524,121.126439
ANTFELPD45NP001,ANTIPOLO CITY,14.625544,121.129057
ANTFELPD45NP004,ANTIPOLO CITY,14.625561,121.12987
ANTFELPD45NP005,ANTIPOLO CITY,14.625612,121.128324
ANTFELPD45NP007,ANTIPOLO CITY,14.625854,121.126859
ANTFELPD46NP003,ANTIPOLO CITY,14.626307,121.126061
ANTFELPD46NP004,ANTIPOLO CITY,14.62612,121.127536
ANTFELPD46NP006,ANTIPOLO CITY,14.62685,121.127406
ANTFELPD46NP008,ANTIPOLO CITY,14.627162,121.127386
ANTFELPD47NP002,ANTIPOLO CITY,14.626145,121.128893
ANTFELPD47NP005,ANTIPOLO CITY,14.626536,121.129613
ANTFELPD72NP005,ANTIPOLO CITY,14.60509725,121.1611821
ANTFELPE20NP002,ANTIPOLO CITY,14.615972,121.138108
ANTFELPE20NP003,ANTIPOLO CITY,14.615972,121.138108
ANTFELPE20NP004,ANTIPOLO CITY,14.615862,121.137676
ANTFELPE20NP005,ANTIPOLO CITY,14.615862,121.137676
ANTFELPE21NP002,ANTIPOLO CITY,14.615569,121.137329
ANTFELPE21NP003,ANTIPOLO CITY,14.615569,121.137329
ANTFELPE21NP005,ANTIPOLO CITY,14.615647,121.137195
ANTFELPE21NP006,ANTIPOLO CITY,14.615647,121.137195
ANTFELPE22NP001,ANTIPOLO CITY,14.615395,121.137405
ANTFELPE22NP002,ANTIPOLO CITY,14.614862,121.137474
ANTFELPE22NP005,ANTIPOLO CITY,14.614635,121.137405
ANTFELPE22NP006,ANTIPOLO CITY,14.614635,121.137405
ANTFELPE23NP003,ANTIPOLO CITY,14.615288,121.138521
ANTFELPE23NP004,ANTIPOLO CITY,14.615288,121.138521
ANTFELPE23NP005,ANTIPOLO CITY,14.615493,121.138652
ANTFELPE23NP006,ANTIPOLO CITY,14.615493,121.138652
ANTFELPE24NP006,ANTIPOLO CITY,14.614715,121.139412
ANTFELPE25NP003,ANTIPOLO CITY,14.615157,121.139084
ANTFELPE25NP006,ANTIPOLO CITY,14.614883,121.139644
ANTFELPE35NP002,ANTIPOLO CITY,14.62487,121.13859
ANTFELPE35NP003,ANTIPOLO CITY,14.62487,121.13859
ANTFELPE35NP004,ANTIPOLO CITY,14.624946,121.139046
ANTFELPE35NP005,ANTIPOLO CITY,14.624946,121.139046
ANTFELPE36NP001,ANTIPOLO CITY,14.625013,121.13927
ANTFELPE36NP004,ANTIPOLO CITY,14.625147,121.1396
ANTFELPE36NP005,ANTIPOLO CITY,14.625147,121.1396
ANTFELPE36NP006,ANTIPOLO CITY,14.624783,121.13959
ANTFELPE37NP001,ANTIPOLO CITY,14.624459,121.139604
ANTFELPE37NP002,ANTIPOLO CITY,14.624459,121.139604
ANTFELPE37NP005,ANTIPOLO CITY,14.624121,121.13962
ANTFELPE37NP006,ANTIPOLO CITY,14.624121,121.13962
ANTFELPE38NP003,ANTIPOLO CITY,14.625231,121.14012
ANTFELPE38NP004,ANTIPOLO CITY,14.625231,121.14012
ANTFELPE38NP005,ANTIPOLO CITY,14.625369,121.1407
ANTFELPE38NP006,ANTIPOLO CITY,14.625369,121.1407
ANTFELPE39NP001,ANTIPOLO CITY,14.627477,121.144981
ANTFELPE39NP003,ANTIPOLO CITY,14.627757,121.144986
ANTFELPE39NP004,ANTIPOLO CITY,14.627963,121.144914
ANTFELPE39NP006,ANTIPOLO CITY,14.628925,121.144798
ANTFELPE39NP008,ANTIPOLO CITY,14.62837,121.14385
ANTFELPE40NP002,ANTIPOLO CITY,14.629636,121.14505
ANTFELPE40NP003,ANTIPOLO CITY,14.630052,121.144736
ANTFELPE40NP005,ANTIPOLO CITY,14.629986,121.144248
ANTFELPE40NP006,ANTIPOLO CITY,14.630441,121.144737
ANTFELPE40NP008,ANTIPOLO CITY,14.630933,121.144611
ANTFELPE41NP001,ANTIPOLO CITY,14.62622,121.14498
ANTFELPE41NP002,ANTIPOLO CITY,14.62622,121.14498
ANTFELPE41NP005,ANTIPOLO CITY,14.627455,121.14523
ANTFELPE41NP006,ANTIPOLO CITY,14.627455,121.14523
ANTFELPE42NP001,ANTIPOLO CITY,14.627873,121.14573
ANTFELPE42NP002,ANTIPOLO CITY,14.628141,121.145955
ANTFELPE42NP004,ANTIPOLO CITY,14.628352,121.14617
ANTFELPE42NP006,ANTIPOLO CITY,14.628689,121.14591
ANTFELPE43NP001,ANTIPOLO CITY,14.628498,121.1455
ANTFELPE43NP002,ANTIPOLO CITY,14.628498,121.1455
ANTFELPE43NP004,ANTIPOLO CITY,14.628279,121.14497
ANTFELPE43NP005,ANTIPOLO CITY,14.628279,121.14497
ANTFELPE44NP002,ANTIPOLO CITY,14.630343,121.14605
ANTFELPE44NP003,ANTIPOLO CITY,14.630343,121.14605
ANTFELPE44NP005,ANTIPOLO CITY,14.630694,121.14672
ANTFELPE44NP006,ANTIPOLO CITY,14.630348,121.14696
ANTFELPE45NP002,ANTIPOLO CITY,14.624197,121.1308
ANTFELPE45NP003,ANTIPOLO CITY,14.623811,121.13055
ANTFELPE45NP005,ANTIPOLO CITY,14.623455,121.13033
ANTFELPE45NP006,ANTIPOLO CITY,14.622929,121.13006
ANTFELPE46NP002,ANTIPOLO CITY,14.622795,121.13022
ANTFELPE46NP004,ANTIPOLO CITY,14.623013,121.12984
ANTFELPE47NP005,ANTIPOLO CITY,14.622013,121.13024
ANTFELPE47NP006,ANTIPOLO CITY,14.622013,121.13024
ANTFELPE48NP001,ANTIPOLO CITY,14.623209,121.1289
ANTFELPE48NP002,ANTIPOLO CITY,14.62323,121.1285
ANTFELPE48NP005,ANTIPOLO CITY,14.622831,121.12926
ANTFELPE49NP002,ANTIPOLO CITY,14.628228,121.12459
ANTFELPE49NP003,ANTIPOLO CITY,14.628594,121.124582
ANTFELPE49NP006,ANTIPOLO CITY,14.628971,121.124566
ANTFELPE49NP008,ANTIPOLO CITY,14.627702,121.124913
ANTFELPE50NP003,ANTIPOLO CITY,14.628545,121.12587
ANTFELPE50NP004,ANTIPOLO CITY,14.628545,121.12587
ANTFELPE50NP005,ANTIPOLO CITY,14.62872,121.126609
ANTFELPE50NP008,ANTIPOLO CITY,14.628858,121.127247
ANTFELPE51NP002,ANTIPOLO CITY,14.628947,121.127557
ANTFELPE51NP007,ANTIPOLO CITY,14.629132,121.128447
ANTFELPE51NP008,ANTIPOLO CITY,14.629132,121.128447
ANTFELPE52NP001,ANTIPOLO CITY,14.629426,121.127818
ANTFELPE52NP004,ANTIPOLO CITY,14.62991,121.126939
ANTFELPE52NP006,ANTIPOLO CITY,14.629751,121.128504
ANTFELPE52NP008,ANTIPOLO CITY,14.630007,121.127547
ANTFELPE53NP002,ANTIPOLO CITY,14.624458,121.12896
ANTFELPE53NP004,ANTIPOLO CITY,14.624402,121.129287
ANTFELPE53NP005,ANTIPOLO CITY,14.624557,121.128128
ANTFELPE53NP006,ANTIPOLO CITY,14.624557,121.128128
ANTFELPE54NP001,ANTIPOLO CITY,14.624649,121.127546
ANTFELPE54NP004,ANTIPOLO CITY,14.624714,121.127165
ANTFELPE54NP005,ANTIPOLO CITY,14.624768,121.126695
ANTFELPE55NP001,ANTIPOLO CITY,14.623908,121.126676
ANTFELPE55NP005,ANTIPOLO CITY,14.623741,121.127618
ANTFELPE55NP007,ANTIPOLO CITY,14.623693,121.127982
ANTFELPE56NP005,ANTIPOLO CITY,14.62355,121.129208
ANTFELPE57NP002,ANTIPOLO CITY,14.617678,121.135339
ANTFELPE57NP003,ANTIPOLO CITY,14.617678,121.135339
ANTFELPE57NP004,ANTIPOLO CITY,14.617718,121.136006
ANTFELPE57NP005,ANTIPOLO CITY,14.617718,121.136006
ANTFELPE58NP001,ANTIPOLO CITY,14.618071,121.136021
ANTFELPE58NP004,ANTIPOLO CITY,14.618806,121.135518
ANTFELPE59NP003,ANTIPOLO CITY,14.620027,121.135704
ANTFELPE60NP001,ANTIPOLO CITY,14.620779,121.13574
ANTFELPE60NP002,ANTIPOLO CITY,14.620779,121.13574
ANTFELPE60NP005,ANTIPOLO CITY,14.621432,121.135769
ANTFELPE63NP001,ANTIPOLO CITY,14.618779,121.133557
ANTFELPE64NP002,ANTIPOLO CITY,14.620451,121.133942
ANTFELPE64NP003,ANTIPOLO CITY,14.620451,121.133942
ANTFELPE64NP005,ANTIPOLO CITY,14.620365,121.134643
ANTFELPE64NP006,ANTIPOLO CITY,14.620365,121.134643
ANTFELPE65NP001,ANTIPOLO CITY,14.618727,121.134305
ANTFELPE65NP005,ANTIPOLO CITY,14.619764,121.13498
ANTFELPE65NP006,ANTIPOLO CITY,14.619764,121.13498
ANTFELPE66NP003,ANTIPOLO CITY,14.620877,121.135091
ANTFELPE66NP004,ANTIPOLO CITY,14.620877,121.135091
ANTFELPE66NP005,ANTIPOLO CITY,14.621047,121.13509
ANTFELPE66NP006,ANTIPOLO CITY,14.621047,121.13509
ANTFELPE67NP005,ANTIPOLO CITY,14.607644,121.133114
ANTFELPE68NP005,ANTIPOLO CITY,14.607834,121.137381
ANTFELPE68NP006,ANTIPOLO CITY,14.607834,121.137381
ANTFELPE69NP004,ANTIPOLO CITY,14.61166,121.13679
ANTFELPE70NP004,ANTIPOLO CITY,14.611076,121.137681
ANTFELPE71NP003,ANTIPOLO CITY,14.6217,121.12812
ANTFELPE71NP006,ANTIPOLO CITY,14.621908,121.12835
ANTFELPE72NP001,ANTIPOLO CITY,14.621868,121.12756
ANTFELPE72NP002,ANTIPOLO CITY,14.621868,121.12756
ANTFELPE73NP001,ANTIPOLO CITY,14.621676,121.12724
ANTFELPE73NP002,ANTIPOLO CITY,14.621676,121.12724
ANTFELPE73NP005,ANTIPOLO CITY,14.621435,121.12683
ANTFELPE74NP002,ANTIPOLO CITY,14.622632,121.127793
ANTFELPE74NP005,ANTIPOLO CITY,14.621801,121.12653
ANTFELPE74NP006,ANTIPOLO CITY,14.621801,121.12653
ANTFELPE75NP001,ANTIPOLO CITY,14.645634,121.132768
ANTFELPE75NP002,ANTIPOLO CITY,14.645634,121.132768
ANTFELPE75NP006,ANTIPOLO CITY,14.645847,121.133442
ANTFELPE76NP002,ANTIPOLO CITY,14.645629,121.134019
ANTFELPE77NP002,ANTIPOLO CITY,14.643859,121.133964
ANTFELPE77NP003,ANTIPOLO CITY,14.643859,121.133964
ANTFELPE77NP006,ANTIPOLO CITY,14.643594,121.134321
ANTFELPE77NP007,ANTIPOLO CITY,14.643594,121.134321
ANTFELPE79NP001,ANTIPOLO CITY,14.644163,121.135426
ANTFELPE79NP002,ANTIPOLO CITY,14.644163,121.135426
ANTFELPE79NP007,ANTIPOLO CITY,14.643902,121.134256
ANTFELPE79NP008,ANTIPOLO CITY,14.643902,121.134256
ANTFELPE80NP001,ANTIPOLO CITY,14.644658,121.135373
ANTFELPE80NP007,ANTIPOLO CITY,14.644504,121.134549
ANTFELPE81NP001,ANTIPOLO CITY,14.644466,121.134249
ANTFELPE81NP005,ANTIPOLO CITY,14.6451,121.134426
ANTFELPE81NP006,ANTIPOLO CITY,14.6451,121.134426
ANTFELPE82NP003,ANTIPOLO CITY,14.64603,121.133889
ANTFELPE83NP001,ANTIPOLO CITY,14.634402,121.133586
ANTFELPE83NP002,ANTIPOLO CITY,14.634402,121.133586
ANTFELPE83NP004,ANTIPOLO CITY,14.634272,121.133092
ANTFELPE83NP005,ANTIPOLO CITY,14.634272,121.133092
ANTFELPE86NP001,ANTIPOLO CITY,14.633451,121.131571
ANTFELPE86NP004,ANTIPOLO CITY,14.633485,121.130705
ANTFELPE86NP005,ANTIPOLO CITY,14.633485,121.130705
ANTFELPE87NP002,ANTIPOLO CITY,14.628928,121.130391
ANTFELPE87NP003,ANTIPOLO CITY,14.628928,121.130391
ANTFELPE87NP007,ANTIPOLO CITY,14.629096,121.129962
ANTFELPE87NP008,ANTIPOLO CITY,14.629096,121.129962
ANTFELPE88NP003,ANTIPOLO CITY,14.62844,121.130103
ANTFELPE88NP004,ANTIPOLO CITY,14.62844,121.130103
ANTFELPE88NP007,ANTIPOLO CITY,14.628343,121.129577
ANTFELPE89NP004,ANTIPOLO CITY,14.62991,121.130184
ANTFELPE89NP007,ANTIPOLO CITY,14.62966,121.130704
ANTFELPE89NP008,ANTIPOLO CITY,14.62966,121.130704
ANTFELPE90NP001,ANTIPOLO CITY,14.629269,121.130796
ANTFELPE90NP002,ANTIPOLO CITY,14.629269,121.130796
ANTFELPE90NP007,ANTIPOLO CITY,14.629456,121.131553
ANTFELPE90NP008,ANTIPOLO CITY,14.629456,121.131553
ANTFELPE91NP001,ANTIPOLO CITY,14.625778,121.14486
ANTFELPE91NP002,ANTIPOLO CITY,14.625778,121.14486
ANTFELPE92NP001,ANTIPOLO CITY,14.625005,121.14515
ANTFELPE92NP002,ANTIPOLO CITY,14.625005,121.14515
ANTFELPE92NP005,ANTIPOLO CITY,14.623985,121.14386
ANTFELPE92NP006,ANTIPOLO CITY,14.623985,121.14386
ANTFELPE93NP004,ANTIPOLO CITY,14.623362,121.14295
ANTFELPE93NP005,ANTIPOLO CITY,14.623362,121.14295
ANTFELPE94NP002,ANTIPOLO CITY,14.622797,121.14262
ANTFELPE94NP003,ANTIPOLO CITY,14.622797,121.14262
ANTFELPE94NP004,ANTIPOLO CITY,14.622692,121.14279
ANTFELPE95NP002,ANTIPOLO CITY,14.620571,121.138
ANTFELPE95NP004,ANTIPOLO CITY,14.620593,121.13882
ANTFELPE96NP005,ANTIPOLO CITY,14.622341,121.1371
ANTFELPE97NP001,ANTIPOLO CITY,14.621045,121.13969
ANTFELPE97NP004,ANTIPOLO CITY,14.621413,121.139148
ANTFELPF12NP002,ANTIPOLO CITY,14.617604,121.12681
ANTFELPF12NP003,ANTIPOLO CITY,14.617604,121.12681
ANTFELPF12NP005,ANTIPOLO CITY,14.617776,121.12492
ANTFELPF12NP006,ANTIPOLO CITY,14.617776,121.12492
ANTFELPF12NP007,ANTIPOLO CITY,14.61686,121.12474
ANTFELPF12NP008,ANTIPOLO CITY,14.61686,121.12474
ANTFELPF13NP001,ANTIPOLO CITY,14.617827,121.12429
ANTFELPF13NP006,ANTIPOLO CITY,14.618609,121.12527
ANTFELPF13NP008,ANTIPOLO CITY,14.618619,121.12389
ANTFOLP072NP001,ANTIPOLO CITY,14.63394749,121.1145642
ANTFOLP072NP002,ANTIPOLO CITY,14.63502086,121.1146242
ANTFOLP072NP003,ANTIPOLO CITY,14.63141388,121.1123791
ANTFOLP072NP004,ANTIPOLO CITY,14.63142945,121.1121109
ANTFOLP072NP005,ANTIPOLO CITY,14.63142945,121.1121109
ANTFOLP072NP006,ANTIPOLO CITY,14.63122703,121.1123281
ANTFOLP072NP007,ANTIPOLO CITY,14.63067943,121.1123523
ANTFOLP072NP008,ANTIPOLO CITY,14.63067943,121.1123523
ANTFOLP087NP001,ANTIPOLO CITY,14.6329525,121.1160016
ANTFOLP087NP002,ANTIPOLO CITY,14.603361,121.105719
ANTFOLP087NP003,ANTIPOLO CITY,14.603361,121.105719
ANTFOLP087NP004,ANTIPOLO CITY,14.603361,121.105719
ANTFOLP087NP005,ANTIPOLO CITY,14.603361,121.105719
ANTFOLP087NP006,ANTIPOLO CITY,14.63383262,121.1162504
ANTFOLP087NP007,ANTIPOLO CITY,14.603361,121.105719
ANTFOLP087NP008,ANTIPOLO CITY,14.603361,121.105719
ANTTYLP056NP001,ANTIPOLO CITY,14.62561807,121.1242104
ANTTYLP056NP002,ANTIPOLO CITY,14.62544,121.1233448
ANTTYLP056NP003,ANTIPOLO CITY,14.62518872,121.1222319
ANTTYLP056NP004,ANTIPOLO CITY,14.62497223,121.1236596
ANTTYLP056NP005,ANTIPOLO CITY,14.62476957,121.1227775
ANTTYLP056NP006,ANTIPOLO CITY,14.62476957,121.1227775
ANTTYLP056NP007,ANTIPOLO CITY,14.62449323,121.1212165
ANTTYLP056NP008,ANTIPOLO CITY,14.62418165,121.1197931
ANTTYLP057NP001,ANTIPOLO CITY,14.62508278,121.1217913
ANTTYLP057NP002,ANTIPOLO CITY,14.62384481,121.1181302
ANTTYLP057NP003,ANTIPOLO CITY,14.60720725,121.1225923
ANTTYLP057NP004,ANTIPOLO CITY,14.6110443,121.1182101
ANTTYLP057NP005,ANTIPOLO CITY,14.60867569,121.1258744
ANTTYLP057NP006,ANTIPOLO CITY,14.61013232,121.1294423
ANTTYLP057NP007,ANTIPOLO CITY,14.62305146,121.1141884
ANTTYLP057NP008,ANTIPOLO CITY,14.62344995,121.1137686
ANTTYLP058NP001,ANTIPOLO CITY,14.62622202,121.1242121
ANTTYLP058NP002,ANTIPOLO CITY,14.62786164,121.1239846
ANTTYLP058NP003,ANTIPOLO CITY,14.62886619,121.1231307
ANTTYLP058NP004,ANTIPOLO CITY,14.62904683,121.1221295
ANTTYLP058NP005,ANTIPOLO CITY,14.63066286,121.1217892
ANTTYLP058NP006,ANTIPOLO CITY,14.62949936,121.1207404
ANTTYLP058NP007,ANTIPOLO CITY,14.63221029,121.1152985
ANTTYLP058NP008,ANTIPOLO CITY,14.63241972,121.1142121
ANTTYLP059NP001,ANTIPOLO CITY,14.63249514,121.1138834
ANTTYLP059NP002,ANTIPOLO CITY,14.63286486,121.1120889
ANTTYLP059NP003,ANTIPOLO CITY,14.63314114,121.1116293
ANTTYLP059NP004,ANTIPOLO CITY,14.63312991,121.1107123
ANTTYLP060NP001,ANTIPOLO CITY,14.62514871,121.1246947
ANTTYLP060NP002,ANTIPOLO CITY,14.62489361,121.1274723
ANTTYLP060NP003,ANTIPOLO CITY,14.62466635,121.1245221
ANTTYLP060NP004,ANTIPOLO CITY,14.62363628,121.1247494
ANTTYLP060NP005,ANTIPOLO CITY,14.62303804,121.1250526
ANTTYLP060NP006,ANTIPOLO CITY,14.62245139,121.1256782
ANTTYLP060NP007,ANTIPOLO CITY,14.62200027,121.1260458
ANTTYLP060NP008,ANTIPOLO CITY,14.620996,121.1271102
ANTTYLP061NP001,ANTIPOLO CITY,14.62023882,121.1278364
ANTTYLP061NP002,ANTIPOLO CITY,14.61904447,121.1294047
ANTTYLP061NP003,ANTIPOLO CITY,14.61834809,121.1309299
ANTTYLP061NP004,ANTIPOLO CITY,14.6182178,121.1313014
ANTTYLP061NP005,ANTIPOLO CITY,14.61757502,121.1333804
ANTTYLP061NP006,ANTIPOLO CITY,14.61749415,121.1336822
ANTTYLP061NP007,ANTIPOLO CITY,14.61792682,121.1381619
ANTTYLP061NP008,ANTIPOLO CITY,14.61765819,121.1378528
CAIFELP154NP001,ANTIPOLO CITY,14.620276,121.116097
CAIFELP154NP002,ANTIPOLO CITY,14.620197,121.116026
CAIFELP154NP003,ANTIPOLO CITY,14.620277,121.116262
CAIFELP154NP004,ANTIPOLO CITY,14.619846,121.116458
CAIFELP154NP005,ANTIPOLO CITY,14.620276,121.116097
CAIFELP154NP006,ANTIPOLO CITY,14.620197,121.116026
CAIFELP154NP007,ANTIPOLO CITY,14.620277,121.116262
CAIFELP154NP008,ANTIPOLO CITY,14.619846,121.116458
CAIFELP155NP001,ANTIPOLO CITY,14.62009192,121.1153408
CAIFELP155NP002,ANTIPOLO CITY,14.6194038,121.1161392
CAIFELP155NP003,ANTIPOLO CITY,14.61882011,121.1162272
CAIFELP155NP004,ANTIPOLO CITY,14.61859948,121.1162377
CAIFELP155NP005,ANTIPOLO CITY,14.620106,121.11558
CAIFELP155NP006,ANTIPOLO CITY,14.619146,121.116206
CAIFELP155NP007,ANTIPOLO CITY,14.618868,121.116232
CAIFELP155NP008,ANTIPOLO CITY,14.618657,121.116235
CAIFELP241NP001,ANTIPOLO CITY,14.63356362,121.1116913
CAIFELP241NP002,ANTIPOLO CITY,14.63356362,121.1116913
CAIFELP241NP003,ANTIPOLO CITY,14.63362419,121.111446
CAIFELP241NP004,ANTIPOLO CITY,14.63362419,121.111446
CAIFELP241NP005,ANTIPOLO CITY,14.63366272,121.1116951
CAIFELP241NP006,ANTIPOLO CITY,14.63429396,121.1117493
CAIFELP241NP007,ANTIPOLO CITY,14.63542783,121.1118197
CAIFELP241NP008,ANTIPOLO CITY,14.63356362,121.1116913
CAIFELP242NP001,ANTIPOLO CITY,14.632338,121.1131395
CAIFELP242NP002,ANTIPOLO CITY,14.63167573,121.1131789
CAIFELP242NP003,ANTIPOLO CITY,14.63065243,121.1130261
CAIFELP242NP004,ANTIPOLO CITY,14.63240808,121.1119678
CAIFELP242NP005,ANTIPOLO CITY,14.63189062,121.1125265
CAIFELP242NP006,ANTIPOLO CITY,14.63216872,121.1114705
CAIFELP242NP007,ANTIPOLO CITY,14.631531,121.110986
CAIFELP242NP008,ANTIPOLO CITY,14.63240808,121.1119678
CAIFELP255NP001,CAINTA,14.60824554,121.1263074
CAIFELP255NP002,CAINTA,14.60746514,121.1263908
CAIFELP255NP003,CAINTA,14.60719002,121.1270613
CAIFELP255NP004,CAINTA,14.60787661,121.1274889
CAIFELP255NP005,CAINTA,14.60874242,121.1276036
